sim_time_hours,hour,occupied,outdoor_temp_c,carbon_gco2_kwh,price_usd_kwh,heating_sp_c,cooling_sp_c,source,latency_ms,rationale
4563.167,3.17,False,26.1,369.4,0.08,15.6,28.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4563.5,3.5,False,26.1,366.1,0.08,15.6,28.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4563.833,3.83,False,26.1,362.5,0.08,15.6,28.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4564.167,4.17,False,26.1,358.5,0.08,15.6,28.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4564.5,4.5,False,26.1,354.2,0.08,15.6,28.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4564.833,4.83,False,26.1,349.5,0.08,15.6,28.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4565.167,5.17,True,25.9,344.6,0.08,21.0,25.5,llm,8042.5,Occupied and not during grid peak period
4565.5,5.5,True,25.6,339.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4565.833,5.83,True,25.2,334.2,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4566.167,6.17,True,25.5,328.8,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4566.5,6.5,True,26.4,323.2,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4566.833,6.83,True,27.3,317.6,0.08,21.0,25.5,llm,8189.9,Occupied and grid is not in peak period.
4567.167,7.17,True,28.2,311.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4567.5,7.5,True,28.9,306.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4567.833,7.83,True,29.6,300.7,0.08,21.0,25.5,llm,8206.1,Occupied during morning hours with moderate outdoor temperature.
4568.167,8.17,True,30.2,295.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature.
4568.5,8.5,True,30.6,290.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature.
4568.833,8.83,True,30.9,284.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature.
4569.167,9.17,True,31.0,280.1,0.08,21.0,25.5,llm,8157.8,Occupied and grid is not in peak period.
4569.5,9.5,True,30.9,275.5,0.08,21.0,25.5,llm,8495.8,Occupied and grid is not in peak period.
4569.833,9.83,True,30.7,271.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4570.167,10.17,True,30.6,267.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4570.5,10.5,True,30.6,264.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4570.833,10.83,True,30.6,261.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4571.167,11.17,True,30.8,259.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4571.5,11.5,True,31.1,257.6,0.08,21.0,25.5,llm,8648.9,Occupied and grid is not in peak period.
4571.833,11.83,True,31.5,256.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4572.167,12.17,True,31.7,257.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4572.5,12.5,True,31.7,258.7,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4572.833,12.83,True,31.7,261.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4573.167,13.17,True,31.8,265.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4573.5,13.5,True,32.0,271.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4573.833,13.83,True,32.1,280.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4574.167,14.17,True,32.3,290.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4574.5,14.5,True,32.5,302.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4574.833,14.83,True,32.7,317.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4575.167,15.17,True,32.7,334.4,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4575.5,15.5,True,32.5,353.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4575.833,15.83,True,32.3,374.8,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4576.167,16.17,True,32.1,397.5,0.34,21.0,25.5,llm,9793.6,"Occupied and grid peak period, so float cooling to warm end of comfort band."
4576.5,16.5,True,32.0,421.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4576.833,16.83,True,31.8,445.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4577.167,17.17,True,31.6,468.6,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4577.5,17.5,True,31.4,490.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4577.833,17.83,True,31.2,511.0,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4578.167,18.17,True,30.9,528.2,0.34,21.0,25.5,llm,9075.7,"Occupied and grid peak period, so setting cooling to warm end of comfort band."
4578.5,18.5,True,30.6,542.0,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so setting cooling to warm end of comfort band."
4578.833,18.83,True,30.2,551.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so setting cooling to warm end of comfort band."
4579.167,19.17,True,29.7,557.5,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so setting cooling to warm end of comfort band."
4579.5,19.5,True,29.1,558.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so setting cooling to warm end of comfort band."
4579.833,19.83,True,28.6,556.3,0.34,21.0,25.5,llm,9032.1,"Occupied and grid peak period, so float cooling to warm end of comfort band."
4580.167,20.17,True,28.3,549.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4580.5,20.5,True,28.3,540.4,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4580.833,20.83,True,28.3,528.4,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid peak period, so float cooling to warm end of comfort band."
4581.167,21.17,True,28.1,514.7,0.08,21.0,25.5,llm,8534.4,Occupied office with moderate outdoor temperature and low grid carbon.
4581.5,21.5,True,27.8,500.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and low grid carbon.
4581.833,21.83,True,27.4,485.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and low grid carbon.
4582.167,22.17,True,27.2,470.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and low grid carbon.
4582.5,22.5,True,27.2,456.4,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and low grid carbon.
4582.833,22.83,True,27.2,443.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and low grid carbon.
4583.167,23.17,False,27.2,432.2,0.08,15.6,28.0,llm,9354.7,"The building is unoccupied and it's late at night, so we can set back to save energy."
4583.5,23.5,False,27.2,422.2,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4583.833,23.83,False,27.2,413.6,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4584.167,0.17,False,27.1,378.0,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4584.5,0.5,False,26.9,378.9,0.08,15.6,28.0,llm,9092.4,The building is unoccupied and it's during a low-carbon grid period.
4584.833,0.83,False,26.8,379.4,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4585.167,1.17,False,26.7,379.4,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4585.5,1.5,False,26.7,378.9,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4585.833,1.83,False,26.7,378.0,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4586.167,2.17,False,26.7,376.5,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4586.5,2.5,False,26.7,374.6,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4586.833,2.83,False,26.7,372.2,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4587.167,3.17,False,26.7,369.4,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4587.5,3.5,False,26.7,366.1,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4587.833,3.83,False,26.7,362.5,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4588.167,4.17,False,26.7,358.5,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4588.5,4.5,False,26.7,354.2,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4588.833,4.83,False,26.7,349.5,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4589.167,5.17,True,26.7,344.6,0.08,21.0,25.5,llm,8931.4,"Occupied and not in grid peak period, so choose a comfortable cooling setpoint"
4589.5,5.5,True,26.7,339.5,0.08,21.0,25.5,llm,0.0,"(cached) Occupied and not in grid peak period, so choose a comfortable cooling setpoint"
4589.833,5.83,True,26.7,334.2,0.08,21.0,25.5,llm,0.0,"(cached) Occupied and not in grid peak period, so choose a comfortable cooling setpoint"
4590.167,6.17,True,27.1,328.8,0.08,21.0,25.5,llm,8328.0,Occupied and grid is not in peak period.
4590.5,6.5,True,27.8,323.2,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4590.833,6.83,True,28.5,317.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4591.167,7.17,True,29.1,311.9,0.08,21.0,25.5,llm,8573.4,Occupied office with moderate indoor temperature and acceptable CO2 levels.
4591.5,7.5,True,29.4,306.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4591.833,7.83,True,29.8,300.7,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4592.167,8.17,True,30.1,295.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4592.5,8.5,True,30.3,290.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4592.833,8.83,True,30.5,284.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4593.167,9.17,True,30.6,280.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4593.5,9.5,True,30.6,275.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4593.833,9.83,True,30.6,271.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4594.167,10.17,True,30.8,267.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4594.5,10.5,True,31.1,264.1,0.08,21.0,25.5,llm,8682.5,Occupied office with moderate indoor temperature and acceptable CO2 levels.
4594.833,10.83,True,31.5,261.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4595.167,11.17,True,31.8,259.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4595.5,11.5,True,32.0,257.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4595.833,11.83,True,32.1,256.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4596.167,12.17,True,32.3,257.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4596.5,12.5,True,32.5,258.7,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4596.833,12.83,True,32.7,261.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4597.167,13.17,True,32.7,265.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4597.5,13.5,True,32.5,271.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4597.833,13.83,True,32.3,280.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4598.167,14.17,True,32.3,290.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4598.5,14.5,True,32.5,302.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4598.833,14.83,True,32.7,317.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4599.167,15.17,True,32.4,334.4,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4599.5,15.5,True,31.7,353.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4599.833,15.83,True,31.0,374.8,0.08,21.0,25.5,llm,8339.5,Occupied and grid is not in peak period.
4600.167,16.17,True,30.5,397.5,0.34,21.0,25.5,llm,8958.5,"Occupied during peak grid period, so float cooling to warm end of comfort band."
4600.5,16.5,True,30.3,421.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4600.833,16.83,True,30.1,445.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4601.167,17.17,True,30.0,468.6,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4601.5,17.5,True,30.0,490.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4601.833,17.83,True,30.0,511.0,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4602.167,18.17,True,29.7,528.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4602.5,18.5,True,29.1,542.0,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4602.833,18.83,True,28.6,551.9,0.34,21.0,25.5,llm,9047.4,"Occupied during peak grid period, so float cooling to warm end of comfort band."
4603.167,19.17,True,28.2,557.5,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4603.5,19.5,True,28.1,558.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4603.833,19.83,True,27.9,556.3,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4604.167,20.17,True,27.8,549.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4604.5,20.5,True,27.8,540.4,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4604.833,20.83,True,27.8,528.4,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4605.167,21.17,True,27.8,514.7,0.08,21.0,25.5,llm,8341.0,Occupied and grid is not in peak period.
4605.5,21.5,True,27.8,500.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4605.833,21.83,True,27.8,485.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4606.167,22.17,True,27.7,470.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4606.5,22.5,True,27.5,456.4,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4606.833,22.83,True,27.3,443.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4607.167,23.17,False,27.1,432.2,0.08,15.6,28.0,llm,8332.6,It is nighttime and the building is unoccupied.
4607.5,23.5,False,26.9,422.2,0.08,15.6,29.0,llm,8267.0,It is nighttime and the building is unoccupied.
4607.833,23.83,False,26.8,413.6,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4608.167,0.17,False,26.7,378.0,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4608.5,0.5,False,26.7,378.9,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4608.833,0.83,False,26.7,379.4,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4609.167,1.17,False,26.6,379.4,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4609.5,1.5,False,26.4,378.9,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4609.833,1.83,False,26.2,378.0,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4610.167,2.17,False,26.0,376.5,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4610.5,2.5,False,25.9,374.6,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4610.833,2.83,False,25.7,372.2,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4611.167,3.17,False,25.6,369.4,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4611.5,3.5,False,25.6,366.1,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4611.833,3.83,False,25.6,362.5,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4612.167,4.17,False,25.4,358.5,0.08,15.6,29.0,llm,0.0,(cached) It is nighttime and the building is unoccupied.
4612.5,4.5,False,25.0,354.2,0.08,15.6,28.0,llm,8709.2,It is currently unoccupied and the grid carbon intensity is high.
4612.833,4.83,False,24.6,349.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid carbon intensity is high.
4613.167,5.17,True,24.5,344.6,0.08,21.0,25.5,llm,8015.5,Occupied and not during grid peak period
4613.5,5.5,True,24.7,339.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4613.833,5.83,True,24.9,334.2,0.08,21.0,25.5,llm,0.0,(cached) Occupied and not during grid peak period
4614.167,6.17,True,25.3,328.8,0.08,21.0,25.5,llm,9228.3,Occupied office with moderate indoor temperature and acceptable CO2 levels; maintaining current setpoints for comfort.
4614.5,6.5,True,25.9,323.2,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels; maintaining current setpoints for comfort.
4614.833,6.83,True,26.4,317.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels; maintaining current setpoints for comfort.
4615.167,7.17,True,26.8,311.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels; maintaining current setpoints for comfort.
4615.5,7.5,True,26.9,306.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels; maintaining current setpoints for comfort.
4615.833,7.83,True,27.1,300.7,0.08,21.0,25.5,llm,8602.2,Occupied office with moderate indoor temperature and acceptable CO2 levels.
4616.167,8.17,True,27.4,295.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4616.5,8.5,True,27.8,290.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4616.833,8.83,True,28.1,284.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4617.167,9.17,True,28.7,280.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate indoor temperature and acceptable CO2 levels.
4617.5,9.5,True,29.5,275.5,0.08,21.0,25.5,llm,8189.2,Occupied and grid is not in peak period.
4617.833,9.83,True,30.2,271.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4618.167,10.17,True,30.9,267.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4618.5,10.5,True,31.4,264.1,0.08,21.0,25.5,llm,8272.3,Occupied and grid is not in peak period.
4618.833,10.83,True,31.9,261.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4619.167,11.17,True,31.9,259.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4619.5,11.5,True,31.4,257.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4619.833,11.83,True,30.9,256.9,0.08,21.0,25.5,llm,8225.2,Occupied and grid is not in peak period.
4620.167,12.17,True,30.0,257.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4620.5,12.5,True,28.9,258.7,0.08,21.0,25.5,llm,8186.2,Occupied and grid is not in peak period.
4620.833,12.83,True,27.8,261.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4621.167,13.17,True,27.6,265.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4621.5,13.5,True,28.3,271.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4621.833,13.83,True,29.0,280.0,0.08,21.0,25.5,llm,8245.0,Occupied and grid is not in peak period.
4622.167,14.17,True,28.9,290.1,0.08,21.0,25.5,llm,8192.0,Occupied and grid is not in peak period.
4622.5,14.5,True,27.8,302.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4622.833,14.83,True,26.7,317.3,0.08,21.0,25.5,llm,8655.2,Occupants are present and the grid is not in a peak period.
4623.167,15.17,True,26.2,334.4,0.08,21.0,25.5,llm,0.0,(cached) Occupants are present and the grid is not in a peak period.
4623.5,15.5,True,26.4,353.6,0.08,21.0,25.5,llm,0.0,(cached) Occupants are present and the grid is not in a peak period.
4623.833,15.83,True,26.6,374.8,0.08,21.0,25.5,llm,0.0,(cached) Occupants are present and the grid is not in a peak period.
4624.167,16.17,True,26.4,397.5,0.34,21.0,25.5,llm,8905.0,"Occupied during peak grid period, so float cooling to warm end of comfort band."
4624.5,16.5,True,25.9,421.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4624.833,16.83,True,25.3,445.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4625.167,17.17,True,25.1,468.6,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4625.5,17.5,True,25.3,490.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4625.833,17.83,True,25.5,511.0,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4626.167,18.17,True,25.2,528.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4626.5,18.5,True,24.5,542.0,0.34,21.0,25.5,llm,9181.2,"During grid peak period, float cooling setpoint to warm end of comfort band to minimize expensive kWh"
4626.833,18.83,True,23.7,551.9,0.34,21.0,25.5,llm,0.0,"(cached) During grid peak period, float cooling setpoint to warm end of comfort band to minimize expensive kWh"
4627.167,19.17,True,23.3,557.5,0.34,21.0,25.5,llm,0.0,"(cached) During grid peak period, float cooling setpoint to warm end of comfort band to minimize expensive kWh"
4627.5,19.5,True,23.3,558.9,0.34,21.0,25.5,llm,0.0,"(cached) During grid peak period, float cooling setpoint to warm end of comfort band to minimize expensive kWh"
4627.833,19.83,True,23.3,556.3,0.34,21.0,25.5,llm,0.0,"(cached) During grid peak period, float cooling setpoint to warm end of comfort band to minimize expensive kWh"
4628.167,20.17,True,23.4,549.9,0.34,21.0,25.5,llm,0.0,"(cached) During grid peak period, float cooling setpoint to warm end of comfort band to minimize expensive kWh"
4628.5,20.5,True,23.6,540.4,0.34,21.0,25.5,llm,0.0,"(cached) During grid peak period, float cooling setpoint to warm end of comfort band to minimize expensive kWh"
4628.833,20.83,True,23.8,528.4,0.34,21.0,25.5,llm,0.0,"(cached) During grid peak period, float cooling setpoint to warm end of comfort band to minimize expensive kWh"
4629.167,21.17,True,24.0,514.7,0.08,21.0,25.5,llm,8421.2,Occupied and grid is not in peak period.
4629.5,21.5,True,24.1,500.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4629.833,21.83,True,24.3,485.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4630.167,22.17,True,24.2,470.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4630.5,22.5,True,23.9,456.4,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4630.833,22.83,True,23.5,443.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied and grid is not in peak period.
4631.167,23.17,False,23.3,432.2,0.08,15.6,28.0,llm,9381.0,"The building is unoccupied and it's late at night, so we can set back to save energy."
4631.5,23.5,False,23.3,422.2,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4631.833,23.83,False,23.3,413.6,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4632.167,0.17,False,23.3,378.0,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4632.5,0.5,False,23.3,378.9,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4632.833,0.83,False,23.3,379.4,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4633.167,1.17,False,23.1,379.4,0.08,15.6,28.0,llm,0.0,"(cached) The building is unoccupied and it's late at night, so we can set back to save energy."
4633.5,1.5,False,22.8,378.9,0.08,15.6,28.0,llm,8957.5,The building is unoccupied and it's during a low-carbon grid period.
4633.833,1.83,False,22.4,378.0,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4634.167,2.17,False,22.2,376.5,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4634.5,2.5,False,22.2,374.6,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
4634.833,2.83,False,22.2,372.2,0.08,15.6,28.0,llm,0.0,(cached) The building is unoccupied and it's during a low-carbon grid period.
